name,genre,type,community_rating
shuang yue zhi chengi,"Military, Sci-Fi",ONA,6.4527767094368365
shura ga yuku,"Drama, Seinen",OVA,6.450464226256382
shutter chance,"Drama, Kids",OVA,6.451239931308141
shuugou no kangae,"Dementia, Kids",Movie,6.4400055897949935
shuukan shimakou,Comedy,TV,6.429342863537799
shuukan shimakou special,Comedy,ONA,6.4448956175676235
shuukan shimakou sono toki shimakou ga ugoita,Comedy,TV,6.446063148050798
shuukan storyland,"Comedy, Drama, Seinen, Slice of Life",TV,6.45598511335669
silk road shounen yuuto,"Adventure, Fantasy, Historical",TV,6.445729061495747
silk road shounen yuuto toki wo kakeru shounen yuuto no hyouryuu nikki,"Adventure, Fantasy, Historical",Special,6.455291910291663
sinbad,Adventure,Movie,6.396335502046522
sinbad mahou no lamp to ugoku shima,Adventure,Movie,6.440969046925141
sinbad soratobu hime to himitsu no shima,Adventure,Movie,6.454638392468628
sinbad soratobu hime to himitsu no shima pilot,Adventure,Special,6.439464538885852
singles,"Romance, Shoujo",OVA,6.43972780817254
skirt,Music,Music,6.446923811039237
skyers 5,"Action, Sci-Fi",TV,6.454570294468681
slippy dandy,"Action, Kids, Mystery",TV,6.455069256842134
soba no hana saita hi,"Drama, Kids",OVA,6.457572451860477
sobakasu pucchi,"Adventure, Comedy, Kids",TV,6.464250199241029
soccer fever,"Historical, Sports",TV,6.458991906411353
sockies frontier quest,Comedy,TV,6.440060896801461
sol,"Dementia, Music",Music,6.4339988625689974
solar iiiiii,"Action, Mecha, Shounen",Movie,6.445948650253248
someika no hi no youjin bouka no tebiki kateihen,"Drama, Kids",OVA,6.462286708225773
something great chizu ni nai machi,Slice of Life,Movie,6.47159751630482
son gokuu no hi no youjin,"Drama, Fantasy, Kids",OVA,6.467391452532169
son gokuu no koutsuu rule shugyou chuu,"Drama, Fantasy, Kids",OVA,6.461022244813612
son gokuu silk road wo tobu,"Adventure, Fantasy",Special,6.450736597812289
son gokuu war and the stars,"Action, Adventure, Space",Movie,6.432154192199015
sonna boku ga suki,"Kids, Music",Music,6.441666122021931
sonyeon 007 eunhateukgongdae,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",Movie,6.437095173592144
sonyeon 007 jihajeguk,"Action, Adventure, Sci-Fi, Shounen",Movie,6.447338218367925
sora e,"Fantasy, Kids, Music",Music,6.447902931107828
sora iro hana iro,"Drama, Slice of Life",Movie,6.457590781212747
sora no arawashi,"Action, Drama",Movie,6.457248858140868
soratobu usagi no yuukai boushi boku iya da yo,Kids,OVA,6.447172759038647
sore ike anpanman anpanman no jinjinjingle bells,"Comedy, Fantasy, Kids",Special,6.453836795189546
sore ike anpanman anpanman to christmas no hoshi,"Comedy, Fantasy, Kids",Special,6.451501692993374
sore ike anpanman anpanman to happy otanjoubi,"Comedy, Fantasy, Kids",Movie,6.447642265481246
sore ike anpanman anpanman to kaizoku lobster,"Adventure, Fantasy, Kids",Special,6.4517508293364285
sore ike anpanman anpanman to okashi na nakama,"Comedy, Fantasy, Kids",Movie,6.446843319455374
sore ike anpanman anpanman to oyakusoku,"Comedy, Fantasy, Kids",OVA,6.448300592941816
sore ike anpanman anpanman to tanoshii nakamatachi,"Adventure, Fantasy, Kids",Movie,6.4591143342190644
sore ike anpanman anpanman to yukai na nakamatachi,"Comedy, Fantasy, Kids",Movie,6.447563531707836
sore ike anpanman baikinman no gyakushuu,"Comedy, Fantasy, Kids",Movie,6.451433971783524
sore ike anpanman baikinman to 3 bai punch,"Comedy, Fantasy, Kids",Movie,6.449955204929247
sore ike anpanman baikinman vs baikinman,"Comedy, Fantasy, Kids",Movie,6.449535287399833
sore ike anpanman black nose to mahou no uta,"Comedy, Fantasy, Kids",Movie,6.448899650262994
sore ike anpanman bokura wa hero,"Comedy, Fantasy, Kids",Movie,6.4501599273173875
sore ike anpanman dadandan to futago no hoshi,"Comedy, Kids",Movie,6.44722779326738
sore ike anpanman dokinchan no dokidoki calendar,"Comedy, Fantasy, Kids, Sci-Fi",Movie,6.452950650957967
sore ike anpanman frankenrobokun1s surprised christmas,"Comedy, Fantasy, Kids, Super Power",Special,6.452266954874219
sore ike anpanman gomira no hoshi,"Comedy, Fantasy, Kids",Movie,6.451118205916952
sore ike anpanman happy no daibouken,"Comedy, Kids",Movie,6.449263046436371
sore ike anpanman hashire wakuwaku anpanman grand prix,"Comedy, Fantasy, Kids",Movie,6.452497441724005
sore ike anpanman hiya hiya hiyariko to bafu bafu baikinman,"Comedy, Fantasy, Kids",Movie,6.450756315389626
sore ike anpanman horrorman to hora horako,"Comedy, Fantasy, Kids",Movie,6.453138388217407
sore ike anpanman inochi no hoshi no dolly,"Fantasy, Kids, Magic",Movie,6.450699638055232
sore ike anpanman kaiketsu naganegiman to doremi hime,"Comedy, Fantasy, Kids",Movie,6.447833784681536
sore ike anpanman kaiketsu naganegiman to yakisobapanman,"Adventure, Fantasy, Kids",Movie,6.456371974388716
sore ike anpanman keito no shiro no christmas,"Comedy, Fantasy, Kids",Special,6.451628481908698
sore ike anpanman kieta jam ojisan,"Adventure, Fantasy, Kids",Special,6.454024695208024
sore ike anpanman kirakira boshi no namida,"Adventure, Comedy, Kids, Super Power",Movie,6.453884807579987
sore ike anpanman kokinchan to aoi namida,"Comedy, Fantasy, Kids",Movie,6.4505012231198995
sore ike anpanman kokinchan to namida no christmas,"Comedy, Fantasy, Kids",Special,6.450972071411997
sore ike anpanman kuruyukihime to mote mote baikinman,"Comedy, Fantasy, Kids",Movie,6.452262996724095
sore ike anpanman kyouryuu nosshii no daibouken,"Comedy, Fantasy, Kids",Movie,6.448772020465273
sore ike anpanman lyricalmagical mahou no gakkou,"Comedy, Fantasy, Kids",Movie,6.444632482474408
sore ike anpanman mija to mahou no lamp,"Comedy, Fantasy, Kids",Movie,6.461393703897127
sore ike anpanman minami no umi wo sukue,"Comedy, Fantasy, Kids",Special,6.449955261269343
sore ike anpanman minna atsumare anpanman world,"Comedy, Fantasy, Kids",Movie,6.448571758491856
sore ike anpanman minna de teasobi  anpanman to itazura obake,"Comedy, Fantasy, Kids",Movie,6.454328844308695
sore ike anpanman niji no pyramid,"Comedy, Kids",Movie,6.447239080047061
sore ike anpanman ningyohime no namida,"Comedy, Kids",Movie,6.4515432098371255
sore ike anpanman omocha no hoshi no nanda to runda,"Comedy, Fantasy, Kids",Movie,6.464779333099297
sore ike anpanman omusubiman,Kids,Movie,6.448973694187375
sore ike anpanman otanjoubi series,"Comedy, Fantasy, Kids",OVA,6.453121456851644
sore ike anpanman outa to teasobi tanoshii ne,"Comedy, Fantasy, Kids",OVA,6.453065709704145
sore ike anpanman rhythm de teasobi  anpanman to fushigi na parasol,"Comedy, Fantasy, Kids",Movie,6.446147071247067
sore ike anpanman ringo boy to minna no negai,"Comedy, Fantasy, Kids",Movie,6.458654539971741
sore ike anpanman roll to laura ukigumojou no himitsu,"Comedy, Fantasy, Kids",Movie,6.456576245839875
sore ike anpanman shabondama no purun,"Comedy, Fantasy, Kids",Movie,6.4507614053926945
sore ike anpanman sing dance everybody1s christmas,"Comedy, Fantasy, Kids, Super Power",Special,6.44691453196673
sore ike anpanman sora tobu ehon to glass no kutsu,"Comedy, Fantasy, Kids",Movie,6.452442845711832
sore ike anpanman sukue kokorin to kiseki no hoshi,"Comedy, Fantasy, Kids",Movie,6.444037986168494
sore ike anpanman tekka no makichan to kin no kamameshidon,"Adventure, Kids",Movie,6.4441958409661
sore ike anpanman tenohira wo taiyou ni,"Comedy, Fantasy, Kids",Movie,6.446527087908794
sore ike anpanman tobase kibou no handkerchief,"Comedy, Fantasy, Kids",Movie,6.449416472512663
sore ike anpanman tobe tobe chibigon,"Comedy, Fantasy, Kids",Movie,6.4479451335742
sore ike anpanman tsukiko to shiratama  tokimeki dancing,"Comedy, Fantasy, Kids",Movie,6.447619478035986
sore ike anpanman tsumiki shiro no himitsu,"Comedy, Fantasy, Kids",Movie,6.46247763203285
sore ike anpanman utatte teasobi anpanman to mori no takara,"Comedy, Fantasy, Kids",Movie,6.446836103323306
sore ike anpanman yakisobapanman to black sabotenman,"Comedy, Fantasy, Kids",Movie,6.449152125527063
sore ike anpanman yomigaere bananajima,"Adventure, Comedy, Fantasy, Kids, Super Power",Movie,6.449344265749796
sore ike anpanman yousei rinrin no himitsu,"Comedy, Fantasy, Kids",Movie,6.454302839064848
sore ike anpanman yumeneko no kuni no nyanii,"Comedy, Fantasy, Kids",Movie,6.4550705605629775
sore ike anpanman yuuki no hana ga hiraku toki,"Comedy, Fantasy, Kids",Movie,6.450306795525903
sore ike anpanman yuuki to honoo to christmas,"Comedy, Fantasy, Kids",Special,6.451656488836781
sore ike anpanman yuurei sen wo yattsukero,"Comedy, Fantasy, Kids",Movie,6.458446514918579
sore ike sabuibo mask,"Comedy, Slice of Life",TV,6.422233948897927
sore ike zukkoke sanningumi,"Comedy, Kids, School",TV,6.4636778643223405
sos kochira chikyuu,"Drama, Kids",Movie,6.457896897806067
sougen no shoujo laura,"Adventure, Shoujo",TV,6.459489308758746
souiu megane,Dementia,Movie,6.438592471923808
soukou kyojin zknight,Mecha,OVA,6.4435138709370285
soumubu sououka yamaguchi roppeita saibanin project hajimemasu,Slice of Life,OVA,6.450434839323598
souta no chikai sabetsu ni makenai chikara,"Drama, Historical, Kids",OVA,6.45948238212136
souya monogatari,"Adventure, Drama, Historical",TV,6.461376101745451
sowa sowa calendar,"Kids, Music",Music,6.455938391211504
space oz no bouken,"Adventure, Sci-Fi",TV,6.455515738001958
spheres,"Action, Fantasy, Super Power",TV,6.474278174124148
spochan taiketsu youkai daikessen,Kids,Movie,6.4526566772402
spoonhime no swing kitchen,"Adventure, Kids",TV,6.474339278712716
spring stranger,Music,Music,6.441512300269928
spy gekimetsu,"Historical, Military",Movie,6.460021336810293
spy penguin,Kids,OVA,6.4549006867810785
star dust,"Sci-Fi, Space",OVA,6.446746585796503
starlight scramble renai kouhosei,"Action, Romance, Sci-Fi",OVA,6.451173978295893
steady x study,Romance,OVA,6.402952283905645
stitch perfect memory,"Adventure, Comedy, Kids, Sci-Fi",Special,6.450484892493019
stone,Dementia,Movie,6.432492746341471
storywriter,Music,Music,6.449379597497196
straw byururu,"Adventure, Fantasy, Kids, Magic",Special,6.446101420697442
strawsaurus neo,"Adventure, Fantasy, Kids, Sci-Fi",Special,6.458550842491394
stray sheep poe no chicchana daibouken,"Comedy, Kids",TV,6.448772020465273
subarashii sekai ryokou alaska no tabi quotdaigo hyougakiquot,"Adventure, Sci-Fi",Special,6.468841108541335
subarashii sekai ryokou new york tabi quotcomputopia seireki nisennen no monogatariquot,Sci-Fi,Special,6.464483889942117
sue cat,"Adventure, Music, Shoujo",TV,6.456509891082747
sugaikun to kazoku ishi the movie,"Comedy, Parody",Movie,6.462954756183426
sugar bunnies,Kids,TV,6.463674564677601
sugar bunnies chocolate,Kids,TV,6.469125222428625
sugar bunnies chocolate specials,Kids,Special,6.450511019034517
sugar bunnies fleur,Kids,TV,6.445167146758683
sugar bunnies fleur specials,Kids,Special,6.445877977021249
sugar bunnies taisetsu na tomodachi e,Kids,Special,6.451734198101989
sugata sanshirou,"Action, Martial Arts, Sports",Special,6.461941852853064
suijun genten,,Movie,6.459541849542658
suiren no hito,Drama,Movie,6.452763665076814
suisenzuki no yokka,"Fantasy, Kids",Special,6.461423959300849
sukima no kuni no polta,Fantasy,TV,6.4410975333785725
sumiko,"Comedy, Kids, Slice of Life",Special,6.444294293729218
sumiko tv,"Comedy, Kids, Slice of Life",TV,6.431814992968393
sumiko no egao,"Kids, Music",Music,6.4385009584839485
suna asobi,"Adventure, Kids, Music",Special,6.443662376367444
super backkom,"Comedy, Kids, Super Power",Special,6.446986918249245
super bikkuriman,"Adventure, Comedy, Demons, Fantasy, Sci-Fi",TV,6.460297903212028
super majingga 3,"Action, Mecha, Sci-Fi, Space",Movie,6.423619794044569
super real mahjong kasumi miki shouko no hajimemashite,"Comedy, Ecchi, Game",OVA,6.4470962292251714
super real mahjong mahjong battle scramble  konranteki sento mahjong,"Comedy, Ecchi, Fantasy, Game",OVA,6.439008989645289
super samchongsa,"Action, Mecha, Shounen, Space",Movie,6.4447050386476255
super short comics,"Comedy, Parody",ONA,6.423764351670009
super taromu,"Mecha, Shounen",Special,6.441120431624546
super titans 15,"Action, Mecha, Shounen",Movie,6.440010820074562
super zugan,"Comedy, Game, Shounen",TV,6.472982691677469
surf side highschool,"Comedy, Ecchi, School",TV,6.4503951195594595
survivor,"Music, Supernatural",Music,6.435432442273528
sushi azarashi,Comedy,TV,6.454413433467597
susiechan to marvy,"Comedy, Kids",TV,6.4613145493115836
susume shinjikun,"Kids, Music",Music,6.4520237147430795
suzu 3 tarou,"Comedy, Kids",ONA,6.457831225415479
sweet spot,Comedy,OVA,6.462155503340076
sylvanian families,"Comedy, Fantasy, Kids",Special,6.450105019657747
sylvanian families mini gekijou omoigakenai okyakusama,Slice of Life,OVA,6.449044340679175
syupeo taegwon v,"Action, Mecha, Sci-Fi",Movie,6.438267947543079
taabou no ganbaru sengen,Kids,OVA,6.445877977021249
taabou no ryuuguusei daitanken,"Fantasy, Kids",Movie,6.446184057508745
tabi no kisetsu,"Drama, Kids",OVA,6.4617027722822815
tabi wa michizure yo wa nasake,Kids,Movie,6.437605358593065
tabidachi no hi ni,"Drama, Kids",OVA,6.467467952803075
tachumaru gekijou,"Comedy, Parody",TV,6.448067573120059
taegeugsonyeon huin dogsuli,"Action, Adventure, Shounen, Super Power",Movie,6.43834696071497
taekwon dongja maruchi arachi,Action,Movie,6.440007662661932
taenggu amp ulasyong,"Action, Comedy, Mecha",TV,6.448954077312275
taiheiyou ni kakeru niji,"Drama, Kids, Slice of Life",OVA,6.450354925280194
taiman blues ladieshen  mayumi,Shounen,OVA,6.442953637748199
taiman blues shimizu naotohen,Shounen,OVA,6.441291529535503
taka no tsume 8 yoshidakun no xfiles,"Comedy, Parody",Movie,6.463661857993958
taka no tsume neo announcement movie,"Comedy, Parody, Super Power",Special,6.433391879080819
takanotsume go utsukushiki elleair shoushuu plus,"Comedy, Parody, Super Power",Movie,6.466979310652599
takarajima movie,"Adventure, Drama, Historical, Mystery, Supernatural",Movie,6.462269242083718
takarakuji x rope,"Comedy, Slice of Life",ONA,6.4396735127964275
takemoto denki x peeping life,"Comedy, Slice of Life",ONA,6.438847048413797
tako ni natta okaasan,"Drama, Historical",Special,6.46127537017642
takoyaki mantman,"Comedy, Sci-Fi",TV,6.463526188757498
talpy,"Fantasy, Kids",TV,6.465970197847519
tam mao phieu luu ky ta,"Comedy, Historical, Kids",TV,6.457286753162415
tama amp friends uchi no tama shirimasenka,"Adventure, Kids",TV,6.46041708458648
tamagotchi honto no hanashi,Kids,Movie,6.452790009129478
tamagotchi miracle friends,"Comedy, Fantasy, Kids",TV,6.470395770990766
tamagotchi tamatomo daishuu go,"Comedy, Fantasy, Kids",TV,6.464447421967925
tamagotchi x himitsukessha taka no tsume,"Comedy, Parody",OVA,6.462751408956862
tamagotchi yume kira dream,"Comedy, Kids",TV,6.457728209805566
tanahashi hiroshi x mameshiba pro wrestling,"Comedy, Sports",Special,6.4418577843859754
tanbai haru tookaraji,"Drama, Kids",OVA,6.452438508657351
tanita shokudou,Slice of Life,Special,6.438865638555454
tanoshii bunmeishi tetsu monogatari,"Historical, Slice of Life",Movie,6.460196841926314
tanoshii sansuu,"Kids, Music",Music,6.435744452956634
tanpen animation junpei fujita,Music,Special,6.4614844510817315
tantei opera milky holmes movie gyakushuu no milky holmes,"Comedy, Mystery, Super Power",Movie,6.4765125374548775
tantei shounen kageman,"Comedy, Mystery",TV,6.459127206188561
tanukisan ooatari,Kids,Movie,6.463382421106051
tao hua yuan ji,"Fantasy, Historical",Movie,6.453024581619361
tarepanda,Music,OVA,6.450799618406728
tasukeai no rekishi inochi hoken no hajimari,"Drama, Historical, Kids",OVA,6.452458073256777
tatakae osper,"Action, Sci-Fi, Shounen",TV,6.451859721696831
tatakae ramenman movie,"Action, Adventure, Martial Arts, Shounen",Movie,6.44991405755855
tatsunoko pro x peeping life,"Comedy, Slice of Life",ONA,6.44731561164681
teach,"Adventure, Kids, Music",TV,6.461249278408888
tegami,"Drama, Historical, Kids",OVA,6.462889569319769
tekusuke monogatari,Historical,Movie,6.435864928502495
telemonster,Adventure,TV,6.46568509728738
ten,Dementia,Movie,6.441437141874231
ten ni yaka reru e ni yoru shougen,"Drama, Historical",OVA,6.459941216908139
tenchi muyou ryououki 4th season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6.682136874515677
tengai makyou jiraiya oborohen,"Adventure, Fantasy",OVA,6.465229752135136
tenioe,Music,Music,6.445547959270962
tenjouhen utsunomiko,"Adventure, Demons, Fantasy",Movie,6.471094523629247
tenka wo mezashita sannin no bushou,"Drama, Historical, Kids, Samurai",OVA,6.465424844583987
tenki ni naare,"Drama, Historical, Kids, Space",OVA,6.465186647133769
tenkousei wa uchuujin,"Kids, Music",Music,6.444600751605762
tenkuu senki shurato recaps,"Action, Fantasy, Magic, Shounen",Special,6.460020081905886
tenrankai de atta onnanoko,"Kids, Music",Music,6.443013655206253
tensai bakavon yomigaeru flanders no inu,"Comedy, Parody",Movie,6.448818642863038
tensai erichan kingyo wo tabeta,"Comedy, Kids, Slice of Life",Movie,6.446444144620078
tensai dr hamax,Comedy,TV,6.439163939604947
teo the magic planet pilot,"Adventure, Fantasy",Special,6.449116708559326
teppen,"Action, Comedy",OVA,6.442851781923766
terajimachou kidan ginnagashi,Historical,OVA,6.460738183595531
tetopettenson,"Kids, Music",Music,6.433132670697441
tetsu no ko kanahiru,Fantasy,Movie,6.460848019723825
tetsujin 28gou gao,"Mecha, Slice of Life",TV,6.471244332405715
tetsujin 28gou tanjouhen,"Adventure, Mecha, Sci-Fi, Shounen",Special,6.445795153282071
tetsuro no kanata,Adventure,OVA,6.43835628997966
tetsuwan atom chikyuu saigo no hi,"Mecha, Sci-Fi",Movie,6.440996932885112
tezuka osamu monogatari,Historical,ONA,6.447213101005125
that1s hanakappa musical pan to gohan docchi nano,"Comedy, Kids, Music",Movie,6.4520436813731905
the adventures of hello kitty amp friends,"Fantasy, Kids",TV,6.441941812724221
the adventures of trex,"Action, Adventure, Comedy, Kids",TV,6.453876811132516
the arari show,"Comedy, Drama, Slice of Life",TV,6.459135782999769
the aurora umi no aurora,"Adventure, Sci-Fi",Movie,6.446265313016866
the collected animations of icaf 20012006,"Fantasy, Mystery",OVA,6.4452800445641
the deer1s bell,Kids,Movie,6.459662343630818
the gakuen choujotai,"Action, Demons, Shoujo, Super Power",OVA,6.431692475067166
the kabocha wine nita no aijou monogatari,"Comedy, Romance, School, Slice of Life",Movie,6.465246363593785
